language,filename,sex,age
English,English/Eng-NA-MOR/Braunwald/0diary/010927,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/010928,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/010929,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011000,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011001,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011002,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011003,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011004,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011005,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011006,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011007,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011008,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011009,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011010,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011011,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011012,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011013,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011014,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011015,female,22
English,English/Eng-NA-MOR/Braunwald/0diary/011016,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011017,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011018,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011019,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011020,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011021,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011022,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011023,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011024,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011025,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011026,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011027,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011028,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011029,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011100,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011101,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011102,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011103,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011104,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011105,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011106,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011107,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011108,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011109,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011110,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011111,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011112,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011113,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011114,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011115,female,23
English,English/Eng-NA-MOR/Braunwald/0diary/011116,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011117,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011118,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011119,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011120,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011121,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011122,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011123,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011124,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011125,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011126,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011127,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011128,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011129,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/011130,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020000,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020001,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020002,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020004,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020005,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020006,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020007,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020008,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020009,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020010,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020011,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020012,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020013,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020014,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020015,female,24
English,English/Eng-NA-MOR/Braunwald/0diary/020017,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020018,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020019,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020020,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020021,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020022,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020023,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020024,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020026,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020027,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020101,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020102,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020103,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020104,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020105,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020106,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020107,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020108,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020109,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020110,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020111,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020112a,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020112b,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020113,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020114,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020115,female,25
English,English/Eng-NA-MOR/Braunwald/0diary/020116,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020117,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020118,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020119,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020120,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020121,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020122,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020123,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020124,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020125,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020126,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020127,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020128,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020129,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020130,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020201,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020202,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020203,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020204,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020205,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020206,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020207,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020208,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020209,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020210,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020211,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020212,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020213,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020214,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020215,female,26
English,English/Eng-NA-MOR/Braunwald/0diary/020216,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020217,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020218,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020219,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020220,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020221,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020222,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020223,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020224,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020225,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020226,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020227,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020302,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020304,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020305,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020306,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020307,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020308,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020309,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020310,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020311,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020312,female,27
English,English/Eng-NA-MOR/Braunwald/0diary/020321,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020322,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020323,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020324,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020325,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020326,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020327,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020328,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020329,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020400,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020401,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020402,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020403,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020404,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020405,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020406,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020407,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020408,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020410,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020411,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020412,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020413,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020414,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020415,female,28
English,English/Eng-NA-MOR/Braunwald/0diary/020416,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020417,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020418,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020419,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020420,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020421,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020422,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020424,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020425,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020426,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020427,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020428,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020429,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020500,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020501,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020502,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020503,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020504,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020505,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020506,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020507,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020508,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020509,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020510,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020511,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020512,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020513,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020514,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020515,female,29
English,English/Eng-NA-MOR/Braunwald/0diary/020516,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020517,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020518,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020519,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020520,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020521,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020522,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020523,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020524,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020525,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020526,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020527,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020528,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020529,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020600,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020601,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020602,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020603,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020604,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020605,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020606,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020607,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020608,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020610,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020611,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020613,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020614,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020615,female,30
English,English/Eng-NA-MOR/Braunwald/0diary/020616,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020617,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020618,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020619,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020620,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020621,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020622,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020623,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020624,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020625,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020626,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020628,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020629,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020700,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020701,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020702,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020703,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020704,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020705,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020706,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020707,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020708,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020709,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020710,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020711,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020712,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020713,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020714,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020715,female,31
English,English/Eng-NA-MOR/Braunwald/0diary/020716,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020717,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020718,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020719,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020720,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020721,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020722,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020723,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020724,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020725,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020726,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020727,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020728,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020729,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020800,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020801,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020802,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020803,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020804,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020805,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020806,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020807,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020808,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020809,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020810,female,None
English,English/Eng-NA-MOR/Braunwald/0diary/020811,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020812,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020813,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020814,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020815,female,32
English,English/Eng-NA-MOR/Braunwald/0diary/020816,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020817,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020818,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020819,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020820,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020821,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020822,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020824,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020825,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020826,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020827,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020828,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020829,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020830,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020900,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020901,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020902,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020903,female,33
English,English/Eng-NA-MOR/Braunwald/0diary/020904,female,33
